"species_code","date_added_on","tag_count"
"AMCR","2025-02-04","1"
"BAWW","2024-03-24","1"
"CONI","2021-09-09","1"
"GCKI","2022-03-23","1"
"EUST","2021-09-30","1"
"HAWO","2020-12-20","1"
"NOFL","2023-09-21","1"
"DOWO","2022-11-07","1"
"MAWA","2022-09-27","1"
"PAWR","2022-01-25","1"
"WEWP","2022-12-18","1"
"OCWA","2020-01-24","1"
"SWSP","2020-07-07","1"
"WWCR","2020-04-18","1"
"PIWO","2022-06-18","1"
"OCWA","2020-05-26","1"
"CHSP","2024-01-07","1"
"LISP","2020-12-10","1"
"VEER","2020-03-08","1"
"BBWO","2020-07-09","1"
"MAWA","2024-05-03","1"
"GRAJ","2018-10-12","1"
"PIGR","2023-08-14","1"
"RBNU","2025-01-19","1"
"CONW","2024-12-03","1"
"TOWA","2024-10-22","1"
"SPPI","2019-02-18","1"
"LEYE","2021-10-17","1"
"BHVI","2019-02-27","1"
"AMBI","2024-01-04","1"
"LISP","2024-10-18","1"
"BLPW","2018-09-19","1"
"BLPW","2022-09-03","1"
"BOGU","2024-01-19","1"
"BLPW","2023-02-03","1"
"KILL","2020-03-31","1"
"MALL","2019-04-11","1"
"SPSA","2020-03-30","1"
"BHCO","2024-10-28","1"
"AMCO","2024-02-25","1"
"CMWA","2020-04-07","1"
"RUBL","2019-02-15","1"
"KILL","2020-10-12","1"
"WBNU","2021-03-17","1"
"BAIS","2023-01-19","1"
"INBU","2023-08-11","1"
"WIWR","2020-04-10","1"
"DUFL","2022-05-22","1"
"YRWA","2023-10-05","1"
"EAPH","2023-11-01","1"
"AMRO","2024-07-19","1"
"NOFL","2022-07-21","1"
"WIPH","2024-02-29","1"
"WIWA","2025-02-10","1"
"SACR","2019-01-17","1"
"TRES","2024-10-24","1"
"YBFL","2024-05-14","1"
"HERG","2023-03-16","1"
"YBSA","2023-02-17","1"
"CANG","2020-04-10","1"
"BBPL","2023-11-21","1"
"BRCR","2021-12-28","1"
"PHVI","2023-04-11","1"
"PHVI","2020-06-12","1"
"MALL","2021-12-24","1"
"DOWO","2021-09-28","1"
"LISP","2021-08-30","1"
"PISI","2023-11-06","1"
"LEOW","2020-10-27","1"
"RBGU","2022-12-13","1"
"RBGR","2023-05-12","1"
"BRCR","2022-05-29","1"
"DOWO","2022-11-06","1"
"YBCU","2022-11-21","1"
"BHVI","2020-02-27","1"
"INBU","2023-12-12","1"
"WETA","2020-03-02","1"
"CORA","2022-12-28","1"
"DOWO","2023-11-06","1"
"LISP","2020-01-15","1"
"VATH","2022-10-06","1"
"HAWO","2019-03-07","1"
"ATTW","2023-12-30","1"
"EAPH","2023-11-22","1"
"COGR","2023-12-20","1"
"LCSP","2021-12-16","1"
"RBNU","2022-04-06","1"
"FOSP","2024-03-21","1"
"PHVI","2024-01-08","1"
"AMPI","2018-10-10","1"
"RBNU","2022-03-23","1"
"CLNU","2024-04-12","1"
"PISI","2020-12-26","1"
"WIWA","2019-04-17","1"
"MAWA","2018-12-26","1"
"LASP","2018-12-17","1"
"GCFL","2021-12-23","1"
"WISN","2024-04-25","1"
"AMRO","2020-01-15","1"
"USHU","2024-03-21","1"
"WOTH","2023-11-13","1"
"PAWA","2020-12-21","1"
"FRGU","2023-01-14","1"
"NHWR","2024-11-26","1"
"HAFL","2023-09-13","1"
"COLO","2023-12-30","1"
"PUFI","2023-02-25","1"
"OSFL","2024-12-31","1"
"YBSA","2022-09-26","1"
"YBFL","2023-05-07","1"
"YEWA","2019-10-14","1"
"OCWA","2018-09-03","1"
"BOGU","2024-02-05","1"
"BLPW","2022-09-14","1"
"CEDW","2023-12-24","1"
"SPSA","2023-09-16","1"
"AMGO","2023-11-16","1"
"WWCR","2025-01-06","1"
"DOWO","2022-04-04","1"
"SOSA","2022-12-17","1"
"BLSC","2024-01-14","1"
"HOSP","2023-11-21","1"
"MAWA","2021-01-26","1"
"REVI","2023-10-09","1"
"BHVI","2024-01-04","1"
"LEFL","2019-11-26","1"
"MOCH","2023-11-11","1"
"BHCO","2022-02-03","1"
"MODO","2020-04-05","1"
"PAWA","2020-02-08","1"
"BAWW","2023-08-16","1"
"SORA","2023-12-11","1"
"CAVI","2024-02-21","1"
"WBNU","2018-09-30","1"
"AMGO","2022-07-20","1"
"RUBL","2018-10-28","1"
"CORA","2024-04-20","1"
"EWPW","2022-03-02","1"
"CMWA","2023-11-20","1"
"KILL","2019-01-09","1"
"MOBL","2021-03-06","1"
"SCTA","2023-02-20","1"
"FISP","2022-11-09","1"
"MODO","2024-12-27","1"
"RUGR","2022-08-30","1"
"NOCA","2024-12-08","1"
"COYE","2022-04-09","1"
"RBNU","2021-01-02","1"
"TOWA","2021-12-14","1"
"AMWI","2018-11-23","1"
"BRCR","2023-09-10","1"
"PIGR","2022-03-16","1"
"WETA","2023-07-30","1"
"FISP","2021-12-31","1"
"BCCH","2024-10-01","1"
"EUST","2018-11-22","1"
"GCFL","2023-12-09","1"
"NOPA","2021-12-18","1"
"GRAJ","2021-04-01","1"
"PBGR","2025-01-16","1"
"BLTE","2018-09-23","1"
"ATTW","2023-01-11","1"
"CAWA","2024-11-06","1"
"GRHE","2023-10-31","1"
"CAJA","2022-05-19","1"
"WISN","2023-07-06","1"
"CHSW","2023-03-26","1"
"BWTE","2023-11-21","1"
"HAWO","2020-12-29","1"
"CHSP","2025-02-04","1"
"WTSP","2024-08-29","1"
"HETH","2022-04-14","1"
"BOGU","2023-02-12","1"
"OCWA","2023-02-09","1"
"RBSA","2022-02-23","1"
"SPSA","2024-10-19","1"
"SPGR","2023-01-09","1"
"REVI","2022-09-16","1"
"WAVI","2022-04-22","1"
"UPCH","2023-09-06","1"
"YRWA","2021-09-02","1"
"AMCR","2021-01-28","1"
"EUST","2019-12-09","1"
"PHVI","2021-10-07","1"
"BBMA","2023-11-17","1"
"PHVI","2020-10-12","1"
"PIGR","2023-11-27","1"
"PUFI","2023-10-20","1"
"AMCO","2023-11-16","1"
"VEER","2024-11-11","1"
"HETH","2025-01-18","1"
"PBGR","2025-01-18","1"
"GCKI","2025-03-24","1"
"EAPH","2022-11-08","1"
"WEME","2020-01-26","1"
"BARS","2021-09-18","1"
"PHVI","2020-04-07","1"
"AMCR","2024-07-29","1"
"TOSO","2022-10-31","1"
"WBNU","2020-07-18","1"
"GWTE","2019-02-11","1"
"CONW","2022-02-24","1"
"WAVI","2019-01-17","1"
"CONI","2022-03-14","1"
"COHA","2023-12-13","1"
"MOCH","2022-05-17","1"
"WISN","2024-08-25","1"
"EATO","2023-10-26","1"
"MOWA","2025-01-29","1"
"YBFL","2025-03-05","1"
"REDH","2022-09-23","1"
"WETA","2024-02-26","1"
"NOFL","2024-03-16","1"
"NOWA","2021-10-15","1"
"SORA","2024-08-25","1"
"MAWA","2023-04-06","1"
"NAWA","2020-07-07","1"
"OVEN","2019-01-12","1"
"COGR","2023-10-20","1"
"BTNW","2024-10-21","1"
"OCWA","2022-11-20","1"
"BBWA","2024-12-21","1"
"PUFI","2024-04-24","1"
"WWCR","2022-07-04","1"
"PISI","2021-11-07","1"
"RTHU","2025-01-03","1"
"SWTH","2025-03-17","1"
"RBNU","2020-02-06","1"
"FISP","2022-01-09","1"
"PAWR","2022-05-25","1"
"BBWO","2021-11-07","1"
"BLJA","2024-11-10","1"
"GCKI","2020-05-05","1"
"WEME","2020-09-08","1"
"SPSA","2024-11-14","1"
"SEOW","2023-01-20","1"
"COGR","2022-01-02","1"
"BOCH","2024-07-13","1"
"TUSW","2023-11-18","1"
"NESP","2020-04-21","1"
"ATTW","2022-08-30","1"
"SPSA","2020-03-26","1"
"BOBO","2020-08-12","1"
"AMCR","2020-09-28","1"
"BARS","2020-04-21","1"
"BHCO","2025-01-09","1"
"HOLA","2025-01-05","1"
"PIWO","2021-10-30","1"
"HAWO","2024-10-26","1"
"NOFL","2024-10-01","1"
"WISN","2023-08-22","1"
"CAWA","2020-03-11","1"
"EAKI","2020-04-06","1"
"WIWR","2020-03-29","1"
"AMPI","2022-11-16","1"
"KILL","2023-09-01","1"
"BOCH","2022-06-03","1"
"AMPI","2022-05-21","1"
"GCSP","2019-03-04","1"
"RBNU","2018-11-11","1"
"HOLA","2020-01-18","1"
"CANG","2019-12-24","1"
"GCFL","2024-08-19","1"
"MOWA","2024-11-07","1"
"REVI","2025-01-28","1"
"ALFL","2024-12-27","1"
"BAWW","2020-02-24","1"
"GGOW","2024-01-11","1"
"RWBL","2020-12-28","1"
"NOFL","2021-02-18","1"
"RNGR","2024-11-03","1"
"VATH","2021-12-22","1"
"LEFL","2024-09-01","1"
"YBFL","2021-02-13","1"
"BCCH","2023-05-04","1"
"BTBW","2023-12-09","1"
"CAJA","2023-06-02","1"
"OSFL","2022-03-26","1"
"CMWA","2024-10-14","1"
"OCWA","2023-11-02","1"
"SWTH","2025-03-05","1"
"BANS","2024-03-11","1"
"BBWA","2022-01-10","1"
"ATTW","2022-11-25","1"
"NOFL","2023-10-21","1"
"YBFL","2024-08-23","1"
"OSFL","2023-10-27","1"
"RBGR","2021-12-19","1"
"NHWR","2023-10-18","1"
"TRES","2023-05-25","1"
"WIFL","2022-07-15","1"
"WWCR","2023-09-28","1"
"AMRO","2020-05-11","1"
"NRWS","2025-04-03","1"
"KILL","2023-12-14","1"
"BOCH","2019-01-03","1"
"RBGU","2023-10-28","1"
"HAFL","2024-02-25","1"
"RCKI","2019-11-20","1"
"PAWA","2020-11-06","1"
"MAGO","2020-04-01","1"
"INBU","2021-12-24","1"
"RTLO","2022-03-09","1"
"YBFL","2018-12-03","1"
"AMCR","2018-12-12","1"
"NOWA","2021-11-18","1"
"YBSA","2023-02-14","1"
"FRGU","2020-05-24","1"
"SPSA","2024-02-21","1"
"ATSP","2023-01-25","1"
"SORA","2022-09-26","1"
"TRES","2019-03-21","1"
"TRES","2018-12-18","1"
"DOWO","2023-10-06","1"
"RTHU","2021-10-20","1"
"BHVI","2018-12-02","1"
"GADW","2023-02-14","1"
"BOCH","2023-08-28","1"
"CSWA","2020-03-15","1"
"PISI","2023-11-04","1"
"RNGR","2020-12-31","1"
"PUMA","2024-02-15","1"
"BTNW","2020-03-20","1"
"SAVS","2018-11-29","1"
"YBSA","2020-09-30","1"
"BARS","2024-10-06","1"
"SNGO","2022-11-30","1"
"BHCO","2024-09-24","1"
"RBNU","2022-12-09","1"
"LISP","2022-06-13","1"
"BLTE","2023-11-02","1"
"FISP","2022-11-18","1"
"BRCR","2024-02-04","1"
"COME","2023-11-14","1"
"VEER","2021-02-22","1"
"PUFI","2020-05-20","1"
"SPGR","2020-11-20","1"
"BAOR","2023-11-29","1"
"WIWR","2022-04-28","1"
"SWSP","2018-12-15","1"
"COLO","2020-04-09","1"
"NOFL","2023-03-09","1"
"UCTH","2023-08-15","1"
"BAOR","2020-12-18","1"
"DEJU","2018-10-24","1"
"WIWA","2022-04-18","1"
"AMGO","2022-08-30","1"
"DUGR","2024-03-18","1"
"GWTE","2024-11-17","1"
"SOSP","2019-12-17","1"
"HAWO","2020-12-21","1"
"RTHA","2024-11-28","1"
"BRCR","2020-04-07","1"
"PISI","2020-02-23","1"
"PIWO","2023-10-02","1"
"CAJA","2025-01-04","1"
"VEER","2020-04-12","1"
"EABL","2024-02-12","1"
"EAKI","2021-01-21","1"
"GHOW","2022-10-17","1"
"GRYE","2020-02-04","1"
"NHWR","2023-08-28","1"
"YERA","2020-03-12","1"
"BBWA","2022-12-05","1"
"NAWA","2020-06-15","1"
"BAOR","2024-03-25","1"
"EAKI","2024-10-19","1"
"COLO","2020-07-16","1"
"SWSP","2024-09-28","1"
"CANG","2020-09-29","1"
"RBGR","2023-10-21","1"
"BWHA","2024-12-30","1"
"HAWO","2021-03-23","1"
"NAWA","2024-08-28","1"
"CANG","2021-12-08","1"
"LEYE","2023-02-13","1"
"AMCR","2021-03-12","1"
"WOTH","2023-01-10","1"
"SORA","2022-11-23","1"
"YHBL","2019-01-24","1"
"BEKI","2021-12-10","1"
"OSFL","2021-02-08","1"
"WWCR","2020-04-10","1"
"GRAJ","2020-05-11","1"
"GCFL","2023-03-24","1"
"SPGR","2021-02-07","1"
"ALFL","2021-08-05","1"
"GRYE","2020-05-28","1"
"PAWR","2022-11-24","1"
"OCWA","2025-01-18","1"
"NESP","2019-02-25","1"
"MAWA","2020-07-29","1"
"RBNU","2022-07-29","1"
"BHVI","2024-01-12","1"
"CORA","2023-09-13","1"
"AMCO","2024-11-02","1"
"LEYE","2021-10-16","1"
"WIWA","2020-02-12","1"
"RUBL","2025-03-13","1"
"BRTH","2024-10-04","1"
"WWCR","2024-02-18","1"
"WIPH","2024-11-19","1"
"RBWO","2025-03-31","1"
"RUGR","2021-11-02","1"
"AMCR","2024-11-29","1"
"OSFL","2021-12-26","1"
"BLBW","2023-03-12","1"
"BTBW","2021-12-18","1"
"LEYE","2019-01-02","1"
"BOOW","2022-12-03","1"
"CONI","2021-02-19","1"
"HOFI","2023-12-03","1"
"PIWO","2020-02-26","1"
"YBSA","2018-09-18","1"
"CAWA","2024-04-20","1"
"SPSA","2023-01-10","1"
"BRCR","2018-12-19","1"
"BCCH","2023-04-10","1"
"UPSA","2023-01-27","1"
"HAWO","2021-12-07","1"
"BWTE","2023-05-30","1"
"WIWA","2022-07-06","1"
"FOSP","2023-02-09","1"
"SORA","2024-10-14","1"
"RUGR","2021-09-14","1"
"MALL","2021-02-16","1"
"RBGU","2022-01-04","1"
"BLBW","2021-01-25","1"
"LTDU","2024-11-08","1"
"OSPR","2018-09-19","1"
"PIGR","2021-10-06","1"
"BUOW","2024-02-05","1"
"GRCA","2024-02-15","1"
"AMRO","2021-10-16","1"
"LEOW","2024-11-22","1"
"WCSP","2022-03-22","1"
"CHIK","2023-10-10","1"
"PHVI","2025-01-10","1"
"PUFI","2024-09-17","1"
"CEDW","2022-05-15","1"
"BOCH","2022-03-16","1"
"PBGR","2019-02-04","1"
"CSWA","2023-10-24","1"
"ATTW","2022-11-08","1"
"MALL","2024-03-08","1"
"MAWA","2020-07-16","1"
"HOFI","2023-10-29","1"
"CANG","2020-02-17","1"
"NSHO","2024-10-16","1"
"LBCU","2023-11-26","1"
"ALFL","2020-09-29","1"
"AMCR","2021-02-10","1"
"CANG","2024-10-25","1"
"GCKI","2025-01-28","1"
"GADW","2020-07-13","1"
"OVEN","2023-07-30","1"
"WITU","2022-01-09","1"
"REDH","2024-04-02","1"
"OCWA","2023-05-28","1"
"LCSP","2020-04-28","1"
"USHU","2024-02-12","1"
"AMBI","2020-03-16","1"
"PHVI","2022-09-04","1"
"OVEN","2020-06-16","1"
"UPSA","2025-01-04","1"
"PAWR","2022-04-19","1"
"EAPH","2024-09-12","1"
"TOSO","2023-09-18","1"
"WISN","2022-03-23","1"
"WBNU","2022-01-29","1"
"TRES","2020-03-27","1"
"TRES","2025-01-20","1"
"WCSP","2024-09-23","1"
"EUST","2021-02-01","1"
"AMBI","2023-04-13","1"
"BLJA","2023-09-13","1"
"CONI","2023-03-20","1"
"UDAB","2024-02-28","1"
"DUGR","2024-11-08","1"
"WWCR","2024-03-01","1"
"YRWA","2022-09-16","1"
"LEFL","2025-01-02","1"
"PISI","2019-04-20","1"
"OSPR","2024-02-12","1"
"UCTH","2023-02-16","1"
"DEJU","2020-05-02","1"
"MALL","2024-11-05","1"
"OVEN","2018-12-03","1"
"RBNU","2023-11-05","1"
"AMBI","2020-03-26","1"
"ALFL","2023-09-19","1"
"DOWO","2018-10-04","1"
"CORA","2022-10-13","1"
"BHCO","2023-10-18","1"
"COLO","2020-02-09","1"
"BLTE","2020-12-31","1"
"GHOW","2022-11-28","1"
"BOGU","2019-12-10","1"
"NOGO","2024-11-26","1"
"TRUS","2024-04-13","1"
"BWHA","2021-12-31","1"
"BCCH","2022-03-31","1"
"BCCH","2019-07-27","1"
"CEDW","2022-07-11","1"
"RNGR","2019-01-29","1"
"SCTA","2022-11-19","1"
"VATH","2020-03-15","1"
"BOWA","2024-01-19","1"
"SEOW","2019-02-12","1"
"PBGR","2020-07-09","1"
"RBNU","2018-12-16","1"
"SPGR","2023-11-06","1"
"PISI","2021-02-07","1"
"BUFF","2019-12-06","1"
"STGR","2022-12-03","1"
"LCSP","2024-10-24","1"
"GRAJ","2021-09-10","1"
"RUGR","2023-08-19","1"
"CANG","2024-09-28","1"
"AMRE","2022-10-20","1"
"BHCO","2022-10-29","1"
"NOPI","2018-10-04","1"
"COLO","2019-08-14","1"
"EAWP","2022-12-31","1"
"EAPH","2022-12-15","1"
"YEWA","2023-12-24","1"
"RNDU","2024-10-25","1"
"USHU","2023-09-07","1"
"CAWA","2024-07-30","1"
"MGWA","2022-10-24","1"
"NOWA","2020-05-17","1"
"PUFI","2024-01-31","1"
"MOBL","2024-09-22","1"
"UCRS","2024-01-12","1"
"CAVI","2022-01-05","1"
"NOFL","2023-05-23","1"
"YBFL","2024-12-17","1"
"WBNU","2023-11-29","1"
"YRWA","2021-02-11","1"
"WCSP","2022-04-09","1"
"MOWA","2023-04-15","1"
"AMCR","2019-02-15","1"
"YHBL","2018-11-10","1"
"YBFL","2024-11-07","1"
"TOWA","2021-10-14","1"
"OCWA","2020-04-22","1"
"RUHU","2022-12-14","1"
"BAOR","2021-10-27","1"
"CHSW","2023-11-14","1"
"FOSP","2020-01-17","1"
"BANS","2020-04-23","1"
"BLBW","2022-03-03","1"
"HOLA","2021-09-24","1"
"GRYE","2018-11-10","1"
"ATTW","2021-03-27","1"
"TOWA","2022-04-15","1"
"NOFL","2023-01-20","1"
"YBSA","2021-11-17","1"
"COLO","2023-03-07","1"
"LISP","2022-07-06","1"
"BOGU","2018-09-30","1"
"OVEN","2021-12-01","1"
"DOWO","2022-07-10","1"
"LCSP","2024-01-18","1"
"MAGO","2024-11-06","1"
"OSFL","2024-03-11","1"
"REDP","2024-11-29","1"
"KILL","2024-10-15","1"
"CAWA","2019-12-17","1"
"RBGR","2020-11-01","1"
"COLO","2023-03-06","1"
"WISN","2024-03-03","1"
"BLJA","2019-12-19","1"
"WWCR","2019-01-18","1"
"CMWA","2021-12-16","1"
"CMWA","2024-02-25","1"
"KILL","2019-01-24","1"
"CONI","2023-10-20","1"
"BAWW","2022-04-16","1"
"PUFI","2022-05-03","1"
"BAOR","2020-06-16","1"
"BHCO","2018-09-23","1"
"BOCH","2020-04-06","1"
"TRES","2023-01-05","1"
"YEWA","2023-01-18","1"
"GCFL","2023-11-02","1"
"PIWA","2024-02-18","1"
"CLNU","2024-03-19","1"
"WIWA","2024-09-22","1"
"PIGR","2021-09-29","1"
"MAWR","2018-11-06","1"
"GRAJ","2021-07-23","1"
"HOFI","2018-12-02","1"
"EAKI","2024-03-17","1"
"BRCR","2022-10-17","1"
"CSWA","2020-12-23","1"
"VATH","2020-01-06","1"
"SACR","2018-10-31","1"
"RUHU","2024-01-18","1"
"AMGO","2020-05-11","1"
"VATH","2024-03-06","1"
"OVEN","2024-11-21","1"
"WIWA","2023-12-06","1"
"BHCO","2021-02-10","1"
"WWCR","2021-03-28","1"
"BBWA","2021-12-11","1"
"BHVI","2021-03-01","1"
"RTHA","2024-03-16","1"
"RUBL","2023-12-10","1"
"BLJA","2024-01-23","1"
"GRAJ","2020-05-04","1"
"GRYE","2020-05-18","1"
"BAWW","2022-12-02","1"
"REDP","2019-02-10","1"
"AMGO","2020-11-22","1"
"WEWP","2023-01-06","1"
"EAWP","2023-05-07","1"
"BLTE","2024-11-21","1"
"CCLO","2019-03-04","1"
"WIWA","2022-05-29","1"
"YRWA","2024-10-20","1"
"BHVI","2021-10-29","1"
"CORA","2021-02-25","1"
"EVGR","2022-01-04","1"
"PIWO","2024-10-30","1"
"SPGR","2020-03-30","1"
"NOFL","2024-03-23","1"
"EUST","2019-01-15","1"
"SPPI","2021-01-23","1"
"CEDW","2018-10-04","1"
"BHVI","2022-09-07","1"
"AMRO","2024-07-17","1"
"AMRO","2022-06-13","1"
"HERG","2024-12-21","1"
"HETH","2022-09-18","1"
"GWTE","2020-01-29","1"
"BWTE","2024-03-02","1"
"RBWO","2024-12-03","1"
"KILL","2018-11-23","1"
"BRBL","2021-12-09","1"
"RNDU","2023-02-07","1"
"WOTH","2021-12-31","1"
"RWBL","2024-09-10","1"
"NOFL","2024-04-24","1"
"YBFL","2020-02-28","1"
"AMRE","2020-09-28","1"
"OSFL","2024-04-09","1"
"PISI","2023-03-22","1"
"EVGR","2022-12-22","1"
"BTNW","2024-03-18","1"
"PHVI","2022-02-01","1"
"AMRO","2025-02-11","1"
"MAWR","2024-01-03","1"
"GCKI","2020-02-24","1"
"DOWO","2021-11-16","1"
"TRES","2020-05-25","1"
"OCWA","2023-05-07","1"
"SCTA","2023-01-11","1"
"AMRE","2020-03-07","1"
"LCSP","2022-10-26","1"
"YBFL","2020-12-06","1"
"MALL","2024-01-13","1"
"BWHA","2022-11-05","1"
"SOSA","2020-12-25","1"
"YBFL","2024-10-17","1"
"SOSA","2018-10-09","1"
"SPSA","2021-10-19","1"
"BLJA","2020-07-10","1"
"BHGR","2024-11-08","1"
"WILL","2019-11-01","1"
"DUFL","2023-09-07","1"
"TRUS","2019-03-15","1"
"MALL","2020-04-03","1"
"CAVI","2023-09-01","1"
"BBPL","2023-03-23","1"
"PAWR","2023-01-28","1"
"CEDW","2019-12-22","1"
"OVEN","2024-09-10","1"
"VESP","2022-04-05","1"
"SPSA","2024-11-13","1"
"BLTE","2020-04-01","1"
"RBGR","2021-07-28","1"
"INPE","2023-03-27","1"
"WTSP","2023-10-06","1"
"MAWR","2022-02-23","1"
"SOSA","2019-10-22","1"
"BGGN","2024-01-15","1"
"GCKI","2021-09-25","1"
"BWHA","2024-02-26","1"
"EATO","2024-12-16","1"
"MOCH","2021-12-04","1"
"BOGU","2023-11-26","1"
"OVEN","2021-05-03","1"
"EAME","2022-01-08","1"
"HAWO","2020-09-22","1"
"RBGU","2023-02-01","1"
"MOCH","2023-12-19","1"
"ALFL","2018-11-02","1"
"UBGW","2024-11-27","1"
"VATH","2023-12-26","1"
"COME","2020-07-09","1"
"VESP","2022-12-01","1"
"COME","2023-10-17","1"
"HOLA","2022-10-25","1"
"CMWA","2022-01-30","1"
"SOSA","2025-01-19","1"
"NOFL","2022-01-14","1"
"PISI","2020-12-21","1"
"WISN","2024-07-23","1"
"OSFL","2022-07-29","1"
"RBNU","2024-08-09","1"
"SEWR","2024-11-04","1"
"EUST","2022-12-10","1"
"AMPI","2022-04-30","1"
"ALFL","2020-05-29","1"
"AMBI","2023-07-25","1"
"MAWA","2025-03-26","1"
"BBMA","2022-12-15","1"
"RNSA","2024-10-25","1"
"CORA","2021-12-16","1"
"YHBL","2023-01-10","1"
"LCSP","2020-05-12","1"
"UPSA","2022-12-28","1"
"CCLO","2018-12-15","1"
"RBGU","2022-03-01","1"
"WEWP","2023-11-28","1"
"CONW","2022-12-05","1"
"SPGR","2022-12-20","1"
"FOSP","2024-10-03","1"
"LISP","2022-07-23","1"
"CORA","2024-01-08","1"
"BAOR","2023-02-13","1"
"DEJU","2024-10-11","1"
"RUGR","2021-12-29","1"
"MOBL","2021-10-16","1"
"NOPI","2021-03-05","1"
"WIWA","2022-10-18","1"
"WISN","2022-04-29","1"
"GCFL","2021-03-16","1"
"CONW","2024-12-08","1"
"YBSA","2020-01-28","1"
"WAVI","2024-04-13","1"
"BAWW","2022-09-15","1"
"RBNU","2022-02-08","1"
"COME","2024-02-20","1"
"UCTH","2022-11-27","1"
"MOWA","2024-09-11","1"
"BCCH","2020-12-14","1"
"HAWO","2024-05-01","1"
"RNGR","2021-07-28","1"
"MOWA","2023-04-10","1"
"BAOW","2022-02-22","1"
"SPGR","2020-12-08","1"
"BLPW","2024-08-26","1"
"WISN","2023-05-28","1"
"PAWA","2020-02-24","1"
"BTBW","2023-02-20","1"
"MODO","2020-06-05","1"
"CHSP","2021-09-21","1"
"BLBW","2021-12-16","1"
"NHWR","2019-07-27","1"
"WIWA","2020-07-26","1"
"REDP","2021-08-10","1"
"CANG","2025-03-20","1"
"VESP","2024-12-26","1"
"BCCH","2023-03-28","1"
"WIWA","2022-09-29","1"
"BLJA","2023-11-08","1"
"PISI","2022-06-04","1"
"YBFL","2021-01-28","1"
"TOSO","2024-03-05","1"
"WIWR","2018-10-14","1"
"PIWA","2023-03-23","1"
"CAJA","2022-07-04","1"
"OCWA","2022-09-05","1"
"RCKI","2020-10-14","1"
"GCTH","2024-12-04","1"
"RUGR","2023-05-23","1"
"WOTH","2023-11-30","1"
"CEDW","2023-02-04","1"
"TEWA","2022-07-30","1"
"GRYE","2023-03-01","1"
"WAVI","2022-09-11","1"
"DEJU","2023-05-01","1"
"GWTE","2023-01-27","1"
"MODO","2024-01-16","1"
"SMLO","2022-03-19","1"
"GRYE","2022-05-02","1"
"BBWO","2022-01-05","1"
"NSHO","2019-03-05","1"
"FRGU","2024-09-30","1"
"TOSO","2024-03-26","1"
"PAWA","2021-01-07","1"
"LCSP","2023-11-18","1"
"WIWA","2025-01-21","1"
"BHVI","2020-05-27","1"
"WIWA","2023-04-18","1"
"WIWR","2020-05-10","1"
"BHCO","2024-01-19","1"
"WWCR","2023-03-14","1"
"RBNU","2024-04-26","1"
"COYE","2022-04-28","1"
"YBSA","2020-02-03","1"
"EVGR","2020-05-02","1"
"GRCA","2023-11-06","1"
"GRYE","2023-03-03","1"
"VEER","2024-01-16","1"
"DEJU","2023-09-10","1"
"BHVI","2019-12-10","1"
"LBCU","2020-08-11","1"
"SOSP","2024-01-20","1"
"BOOW","2018-10-14","1"
"LCSP","2024-10-30","1"
"COYE","2019-03-17","1"
"COGR","2024-10-01","1"
"WILL","2023-11-29","1"
"GRAJ","2018-09-29","1"
"AMGO","2021-12-22","1"
"BTBW","2024-08-20","1"
"NOPA","2023-08-16","1"
"SEWR","2023-01-13","1"
"PAWR","2023-02-09","1"
"BBWA","2021-03-07","1"
"AMCO","2019-11-29","1"
"WAVI","2021-10-24","1"
"BOBO","2024-12-21","1"
"LCSP","2022-11-07","1"
"GGOW","2022-12-27","1"
"GRAJ","2021-03-29","1"
"SEWR","2022-12-27","1"
"GCKI","2019-12-29","1"
"PISI","2020-02-26","1"
"GCFL","2023-11-09","1"
"PUFI","2022-03-28","1"
"COHA","2022-01-15","1"
"RECR","2024-03-09","1"
"FISP","2021-12-30","1"
"PIWO","2023-10-23","1"
"COLO","2021-10-19","1"
"NOFL","2021-12-03","1"
"CEDW","2025-01-27","1"
"EAKI","2022-06-15","1"
"NOWA","2023-05-31","1"
"OSFL","2024-03-15","1"
"BTBW","2023-07-28","1"
"SORA","2024-09-01","1"
"PIWO","2020-12-28","1"
"BRSP","2024-02-08","1"
"SOSP","2024-11-24","1"
"LEFL","2019-01-19","1"
"HETH","2021-01-27","1"
"CORA","2018-09-29","1"
"EATO","2023-03-13","1"
"VIRA","2023-02-02","1"
"NHWR","2020-08-11","1"
"AMRO","2020-02-08","1"
"BAOR","2020-03-15","1"
"HETH","2019-03-17","1"
"RUGR","2022-04-10","1"
"MALL","2023-09-21","1"
"PIWO","2022-07-10","1"
"HAWO","2021-10-22","1"
"SORA","2022-02-08","1"
"COGR","2024-04-30","1"
"COME","2025-01-09","1"
"BBCU","2021-12-24","1"
"MAWR","2024-11-12","1"
"SEWR","2020-07-12","1"
"NOWA","2024-05-09","1"
"CCSP","2023-10-30","1"
"NOWA","2018-12-08","1"
"RNDU","2022-02-27","1"
"SOSA","2023-09-14","1"
"OVEN","2024-03-31","1"
"OVEN","2024-07-07","1"
"BAOW","2024-03-21","1"
"DOWO","2020-07-21","1"
"MALL","2021-12-13","1"
"TEWA","2022-03-26","1"
"HAWO","2020-10-14","1"
"RWBL","2024-03-10","1"
"CEDW","2018-11-01","1"
"BAOR","2020-10-08","1"
"REVI","2022-12-26","1"
"YBSA","2022-02-13","1"
